review_number,revision_number,arquivo_positivo,potencial_deslocamento,potencial_teste,arquivo_diferente
12595,3,WorkbenchPage_1.java,1,0,1
12596,3,TrimStack_1.java,0,0,0
12596,3,TrimStack_2.java,0,0,0
12596,3,TrimStack_2.java,0,0,0
12596,3,TrimStack_3.java,0,0,0
12596,3,TrimStack_3.java,0,0,0
12596,3,TrimStack_4.java,0,0,0
12596,3,TrimStack_4.java,0,0,0
12596,3,TrimStack_5.java,0,0,0
12596,3,TrimStack_5.java,0,0,0
12596,3,TrimStack_6.java,0,0,0
12596,3,TrimStack_6.java,0,0,0
12596,4,TrimStack_1.java,0,0,0
12596,4,TrimStack_2.java,0,0,0
12596,4,TrimStack_2.java,0,0,0
12596,4,TrimStack_3.java,0,0,0
12596,4,TrimStack_3.java,0,0,0
12596,4,TrimStack_4.java,0,0,0
12596,4,TrimStack_4.java,0,0,0
12596,4,TrimStack_5.java,0,0,0
12596,4,TrimStack_5.java,0,0,0
12596,4,TrimStack_6.java,0,0,0
12596,4,TrimStack_6.java,0,0,0
12779,1,CoolBarToTrimManager_0.java,0,0,1
12779,1,CoolBarToTrimManager_0.java,0,0,1
12779,2,CoolBarToTrimManager_0.java,0,0,1
12779,2,CoolBarToTrimManager_0.java,0,0,1
12784,1,SaveableHelper_0.java,0,0,0
12784,1,SaveableHelper_0.java,0,0,0
12784,1,WorkbenchPage_6.java,0,0,1
12784,1,WorkbenchPage_7.java,0,0,1
12784,1,WorkbenchPage_7.java,0,0,1
12784,1,WorkbenchPage_8.java,0,0,1
12784,2,SaveableHelper_0.java,0,0,0
12784,2,SaveableHelper_0.java,0,0,0
12784,2,WorkbenchPage_6.java,0,0,1
12784,2,WorkbenchPage_7.java,0,0,1
12784,2,WorkbenchPage_7.java,0,0,1
12784,2,WorkbenchPage_8.java,0,0,1
12784,3,SaveableHelper_1.java,0,0,0
12784,3,SaveableHelper_1.java,0,0,0
12784,3,WorkbenchPage_7.java,0,0,1
12784,3,WorkbenchPage_8.java,0,0,1
12784,3,WorkbenchPage_8.java,0,0,1
12784,3,WorkbenchPage_9.java,0,0,1
12784,4,SaveableHelper_1.java,0,0,0
12784,4,SaveableHelper_1.java,0,0,0
12784,4,WorkbenchPage_7.java,0,0,1
12784,4,WorkbenchPage_8.java,0,0,1
12784,4,WorkbenchPage_8.java,0,0,1
12784,4,WorkbenchPage_9.java,0,0,1
12784,5,SaveableHelper_1.java,0,0,0
12784,5,SaveableHelper_1.java,0,0,0
12784,5,WorkbenchPage_7.java,0,0,1
12784,5,WorkbenchPage_8.java,0,0,1
12784,5,WorkbenchPage_8.java,0,0,1
12784,5,WorkbenchPage_9.java,0,0,1
12819,2,CoolBarToTrimManager_0.java,0,0,0
12819,2,CoolBarToTrimManager_1.java,0,0,1
12819,2,CoolBarToTrimManager_1.java,0,0,1
12819,3,CoolBarToTrimManager_0.java,0,0,0
12819,3,CoolBarToTrimManager_1.java,0,0,1
12819,3,CoolBarToTrimManager_1.java,0,0,1
12840,1,StackRenderer_1.java,0,0,1
12840,1,StackRenderer_1.java,0,0,1
12840,1,StackRenderer_2.java,0,0,1
12840,1,StackRenderer_2.java,0,0,1
12840,1,StackRenderer_3.java,0,0,1
12840,1,StackRenderer_3.java,0,0,1
12840,2,StackRenderer_1.java,0,0,1
12840,2,StackRenderer_1.java,0,0,1
12840,2,StackRenderer_2.java,0,0,1
12840,2,StackRenderer_2.java,0,0,1
12840,2,StackRenderer_3.java,0,0,1
12840,2,StackRenderer_3.java,0,0,1
13052,2,WorkbenchWindow_0.java,0,0,1
13052,3,WorkbenchWindow_0.java,0,0,1
13056,1,PartServiceImpl_1.java,0,0,0
13056,2,PartServiceImpl_1.java,0,0,0
13086,1,SaveableHelper_2.java,0,0,0
13086,1,SaveableHelper_2.java,0,0,0
13086,1,WorkbenchPage_8.java,0,0,1
13086,1,WorkbenchPage_8.java,0,0,1
13086,1,WorkbenchPage_9.java,0,0,1
14093,1,DirectContributionItem_0.java,0,0,1
14093,1,ToolItemRenderer_1.java,0,0,1
14093,2,DirectContributionItem_0.java,0,0,1
