review_number,revision_number,arquivo_positivo,potencial_deslocamento,potencial_teste,arquivo_diferente
40296,1,Observe_11.java,0,0,0
40296,1,Observe_11.java,0,0,0
40296,1,Observe_11.java,0,0,0
40296,2,CouchbaseBucket_2.java,0,0,0
40296,2,CouchbaseBucket_5.java,0,0,0
40296,2,CouchbaseBucket_9.java,0,0,0
40296,2,CouchbaseBucket_9.java,0,0,0
40296,2,CouchbaseBucket_9.java,0,0,0
40296,2,BinaryTest_1.java,0,1,0
40296,2,Observe_11.java,0,0,0
40296,2,Observe_11.java,0,0,0
40296,2,Observe_11.java,0,0,0
40296,3,CouchbaseBucket_2.java,0,0,0
40296,3,CouchbaseBucket_5.java,0,0,0
40296,3,CouchbaseBucket_9.java,0,0,0
40296,3,CouchbaseBucket_9.java,0,0,0
40296,3,CouchbaseBucket_9.java,0,0,0
40296,3,BinaryTest_1.java,0,1,0
40296,3,Observe_11.java,0,0,0
40296,3,Observe_11.java,0,0,0
40296,3,Observe_11.java,0,0,0
40378,1,JacksonJsonConverter_5.java,0,0,0
40378,2,JacksonJsonConverter_5.java,0,0,0
40378,3,JacksonJsonConverter_5.java,0,0,0
40379,1,DesignDocumentTest_3.java,0,1,0
40379,1,DesignDocumentTest_1.java,0,1,0
40379,1,DesignDocumentTest_1.java,0,1,0
40379,1,DesignDocumentTest_1.java,0,1,0
40379,1,DesignDocumentTest_4.java,0,1,0
40379,2,DesignDocumentTest_3.java,0,1,0
40379,2,DesignDocumentTest_1.java,0,1,0
40379,2,DesignDocumentTest_1.java,0,1,0
40379,2,DesignDocumentTest_1.java,0,1,0
40379,2,DesignDocumentTest_4.java,0,1,0
40496,1,BinaryTest_0.java,0,1,0
40496,2,BinaryTest_0.java,0,1,0
40500,1,CouchbaseBucket_1.java,0,0,0
40500,1,CouchbaseBucket_1.java,0,0,0
40500,1,CouchbaseBucket_1.java,0,0,0
40500,2,CouchbaseBucket_1.java,0,0,0
40500,2,CouchbaseBucket_1.java,0,0,0
40500,2,CouchbaseBucket_1.java,0,0,0
40835,1,CouchbaseBucketManager_1.java,0,0,1
40835,2,CouchbaseBucketManager_1.java,0,0,1
41352,3,BinaryTest_0.java,0,1,0
41352,3,BinaryTest_0.java,0,1,0
41352,3,BinaryTest_0.java,0,1,0
41352,4,BinaryTest_0.java,0,1,0
41352,4,BinaryTest_0.java,0,1,0
41352,4,BinaryTest_0.java,0,1,0
41352,5,BinaryTest_0.java,0,1,0
41352,5,BinaryTest_0.java,0,1,0
41352,5,BinaryTest_0.java,0,1,0
41352,6,BinaryTest_0.java,0,1,0
41352,6,BinaryTest_0.java,0,1,0
41352,6,BinaryTest_0.java,0,1,0
41352,7,BinaryTest_0.java,0,1,0
41352,7,BinaryTest_0.java,0,1,0
41352,7,BinaryTest_0.java,0,1,0
41369,4,CouchbaseAsyncBucket_2.java,0,0,0
