review_number,revision_number,arquivo_positivo,potencial_deslocamento,potencial_teste,arquivo_diferente
3,1,RefLogWriter_1.java,0,0,0
3,2,RefLogWriter_1.java,0,0,0
18,1,ReflogReaderTest_0.java,0,1,1
18,2,ReflogReaderTest_0.java,0,1,1
18,3,ReflogReaderTest_0.java,0,1,1
21,1,LocalDiskRepositoryTestCase_0.java,0,1,1
33,1,Main_0.java,0,0,1
33,2,Main_0.java,0,0,1
33,3,Main_0.java,0,0,1
143,1,Constants_0.java,0,0,0
144,1,DirCache_1.java,0,0,0
144,1,DirCacheEntry_5.java,0,0,0
145,1,AbstractTreeIterator_1.java,0,0,0
151,1,PacketLineInTest_0.java,0,1,0
151,2,PacketLineInTest_0.java,0,1,0
151,3,PacketLineInTest_0.java,0,1,0
151,4,PacketLineInTest_0.java,0,1,0
151,5,PacketLineInTest_0.java,0,1,0
152,1,TemporaryBuffer_3.java,0,0,0
152,2,TemporaryBuffer_3.java,0,0,0
152,3,TemporaryBuffer_3.java,0,0,0
152,4,TemporaryBuffer_3.java,0,0,0
152,5,TemporaryBuffer_3.java,0,0,0
194,1,Repository_20.java,0,0,0
194,1,Repository_20.java,0,0,0
194,2,Repository_20.java,0,0,0
194,2,Repository_20.java,0,0,0
194,3,Repository_20.java,0,0,0
194,3,Repository_20.java,0,0,0
194,4,Repository_20,0,0,0
194,4,Repository_20,0,0,0
194,5,Repository_20,0,0,0
194,5,Repository_20,0,0,0
234,1,RefAdvertiser_0.java,0,0,1
234,2,RefAdvertiser_0.java,0,0,1
234,3,RefAdvertiser_0.java,0,0,1
235,1,Repository_27.java,0,0,0
235,1,Repository_27.java,0,0,0
236,1,Repository_30.java,0,0,0
236,1,Repository_30.java,0,0,0
236,2,Repository_30.java,0,0,0
236,2,Repository_30.java,0,0,0
239,1,RevTagParseTest_0.java,0,1,0
240,1,TransportGitSsh_0.java,0,0,0
293,1,PushProcess_6.java,0,0,0
293,2,PushProcess_6.java,0,0,0
293,3,PushProcess_6.java,0,0,0
293,4,PushProcess_6.java,0,0,0
293,5,PushProcess_6.java,0,0,0
347,1,PushProcess_15.java,0,0,0
347,2,PushProcess_15.java,0,0,0
528,1,Repository_0.java,0,0,0
705,1,WindowCache_1.java,0,0,1
705,2,WindowCache_1.java,0,0,1
706,1,WindowCursor_0.java,0,0,0
706,1,WindowCursor_0.java,0,0,0
707,1,PackFile_1.java,0,0,0
707,1,PackFile_2.java,0,0,0
711,1,PackFile_1.java,0,0,0
759,1,PackFile_1.java,0,0,0
759,1,PackFile_0.java,0,0,0
759,1,PackFile_2.java,1,0,0
771,1,IpLogGenerator_0.java,0,0,0
825,5,NameConflictTreeWalkTest_2.java,0,1,0
825,5,NameConflictTreeWalkTest_2.java,0,1,0
825,5,NameConflictTreeWalkTest_2.java,0,1,0
825,5,NameConflictTreeWalkTest_2.java,0,1,0
836,4,Repository_1.java,0,0,0
851,1,IpLogGenerator_0.java,1,0,0
859,1,Repository_8.java,0,0,0
859,2,Repository_8.java,0,0,0
859,3,Repository_8.java,0,0,0
859,4,Repository_8,0,0,0
859,5,Repository_8,0,0,0
859,6,Repository_8,0,0,0
859,7,FileRepository_0_rev_6.java,0,0,0
860,1,CommitCommand_5.java,0,0,0
860,1,CommitCommand_6.java,1,0,0
860,2,CommitCommand_5.java,0,0,0
860,2,CommitCommand_6.java,1,0,0
860,3,CommitCommand_5.java,0,0,0
860,3,CommitCommand_6.java,1,0,0
860,4,CommitCommand_5.java,0,0,0
860,4,CommitCommand_6.java,1,0,0
860,5,CommitCommand_5.java,0,0,0
860,5,CommitCommand_6.java,1,0,0
860,6,CommitCommand_5.java,0,0,0
860,6,CommitCommand_6.java,1,0,0
860,7,CommitCommand_5.java,0,0,0
860,7,CommitCommand_6.java,1,0,0
890,1,MutableObjectId_3.java,0,0,0
890,1,Tree_5.java,1,0,1
915,1,ObjectDirectory_6.java,0,0,0
915,2,ObjectDirectory_6.java,0,0,0
915,3,ObjectDirectory_6.java,0,0,0
915,4,ObjectDirectory_6.java,0,0,0
922,1,MutableObjectId_0.java,0,0,0
922,2,MutableObjectId_0.java,0,0,0
955,1,TestRepository_0.java,1,1,0
969,1,PackFile_1.java,1,0,0
969,1,PackFile_2.java,1,0,0
973,1,PackFile_1.java,0,0,0
973,1,PackFile_1.java,0,0,0
987,1,BasePackPushConnection_4.java,0,0,0
987,1,BundleWriter_5.java,1,0,0
987,1,UploadPack_7.java,1,0,0
987,1,BundleWriter_6.java,0,0,0
987,1,TestRepository_1.java,1,1,0
987,1,PackWriter_3.java,0,0,0
987,1,TestRepository_2.java,0,1,0
996,1,TreeWalk_2.java,0,0,0
996,1,DirCacheBuilder_0.java,0,0,0
1002,1,DirCacheBuilder_0.java,0,0,0
1004,1,MergeCommand_8.java,1,0,0
1004,1,BundleFetchConnection_16.java,1,0,0
1004,1,BundleFetchConnection_17.java,1,0,0
1004,1,CommitCommand_7.java,0,0,1
1004,1,CommitCommand_7.java,0,0,1
1004,1,InfoRefsServlet_0.java,0,0,0
1004,1,CommitCommand_5.java,0,0,0
1004,1,FetchProcess_19.java,0,0,0
1004,1,BundleFetchConnection_18.java,0,0,0
1004,1,InfoRefsServlet_1.java,1,0,0
1004,1,PushProcess_21.java,1,0,0
1004,1,CommitCommand_6.java,1,0,0
1004,1,FetchProcess_20.java,0,0,0
1043,1,DirCacheEditor_0.java,0,0,0
1048,2,RenameDetector_17.java,0,0,0
1072,1,UnpackedObjectTest_1.java,0,1,0
1072,2,UnpackedObjectTest_1.java,0,1,0
1077,3,RevWalk_1.java,0,0,0
1077,3,RevWalk_1.java,0,0,0
1077,3,RevWalk_0.java,0,0,0
1077,3,RevWalk_0.java,0,0,0
1077,3,RevWalk_0.java,0,0,0
1085,1,DiffFormatter_0.java,0,0,0
1085,1,HunkHeader_3.java,0,0,0
1085,2,HunkHeader_3,0,0,0
1085,2,DiffFormatter_0.java,0,0,0
1085,3,HunkHeader_3,0,0,0
1085,4,HunkHeader_3,0,0,0
1085,5,HunkHeader_3,0,0,0
1101,1,UnpackedObject_6.java,0,0,0
1114,1,DeltaWindow_1.java,1,0,0
1115,1,DeltaCache_1.java,0,0,0
1123,1,RenameDetectorTest_0.java,0,1,0
1123,1,RenameDetectorTest_0.java,0,1,0
1123,1,RenameDetectorTest_0.java,0,1,0
1123,2,RenameDetectorTest_0.java,0,1,0
1123,2,RenameDetectorTest_0.java,0,1,0
1123,2,RenameDetectorTest_0.java,0,1,0
1123,3,RenameDetectorTest_0.java,0,1,0
1123,3,RenameDetectorTest_0.java,0,1,0
1123,3,RenameDetectorTest_0.java,0,1,0
1123,3,RenameDetectorTest_1.java,0,1,0
1123,3,RenameDetectorTest_1.java,0,1,0
1123,3,RenameDetectorTest_1.java,0,1,0
1123,3,RenameDetectorTest_1.java,0,1,0
1123,3,RenameDetectorTest_1.java,0,1,0
1123,3,RenameDetectorTest_1.java,0,1,0
1123,3,RenameDetectorTest_1.java,0,1,0
1123,3,RenameDetectorTest_1.java,0,1,0
1123,3,RenameDetectorTest_1.java,0,1,0
1123,3,RenameDetectorTest_1.java,0,1,0
1123,3,RenameDetectorTest_1.java,0,1,0
1130,1,RenameDetector_4.java,0,0,0
1130,1,RenameDetectorTest_0.java,0,1,0
1130,1,RenameDetectorTest_0.java,0,1,0
1130,1,RenameDetectorTest_1.java,0,1,0
1130,2,RenameDetector_4.java,0,0,0
1130,2,RenameDetectorTest_0.java,0,1,0
1130,2,RenameDetectorTest_0.java,0,1,0
1130,2,RenameDetectorTest_1.java,0,1,0
1140,1,HunkHeader_27.java,0,0,0
1147,1,AddCommandTest_0.java,0,1,0
1147,4,AddCommand_1.java,0,0,0
1147,5,AddCommand_1,0,0,0
1147,5,AddCommandTest_5.java,0,1,1
1147,5,AddCommandTest_2.java,0,1,1
1147,5,AddCommandTest_1.java,0,1,1
1147,5,AddCommandTest_4.java,0,1,1
1147,5,AddCommandTest_6.java,0,1,1
1147,5,AddCommandTest_3.java,0,1,1
1147,6,AddCommand_1,0,0,0
1147,7,AddCommand_1,0,0,0
1151,1,RenameDetectorTest_0.java,0,1,0
1151,1,RenameDetectorTest_0.java,0,1,0
1152,1,GitIndex_1.java,0,0,1
1152,2,GitIndex_1.java,0,0,1
1153,1,AddCommandTest_0.java,0,1,0
1153,1,AddCommandTest_0.java,0,1,0
1153,1,AddCommandTest_0.java,0,1,0
1156,1,AbstractTreeIteratorHandler_0.java,0,0,0
1163,1,AddCommandTest_0.java,0,1,0
1163,1,AddCommandTest_0.java,0,1,0
1163,1,AddCommandTest_0.java,0,1,0
1165,1,AddCommandTest_0.java,0,1,0
1165,1,AddCommandTest_0.java,0,1,0
1165,1,AddCommandTest_0.java,0,1,0
1165,1,AddCommandTest_0.java,0,1,0
1165,1,AddCommandTest_0.java,0,1,0
1169,1,NameConflictTreeWalkTest_0.java,0,1,0
1169,1,NameConflictTreeWalkTest_0.java,0,1,0
1169,1,NameConflictTreeWalkTest_0.java,0,1,0
1169,1,NameConflictTreeWalkTest_0.java,0,1,0
1169,2,NameConflictTreeWalkTest_0_rev_1.java,0,1,0
1169,2,NameConflictTreeWalkTest_0_rev_1.java,0,1,0
1169,2,NameConflictTreeWalkTest_0_rev_1.java,0,1,0
1169,2,NameConflictTreeWalkTest_0_rev_1.java,0,1,0
1169,3,NameConflictTreeWalkTest_0_rev_1.java,0,1,0
1169,3,NameConflictTreeWalkTest_0_rev_1.java,0,1,0
1169,3,NameConflictTreeWalkTest_0_rev_1.java,0,1,0
1169,3,NameConflictTreeWalkTest_0_rev_1.java,0,1,0
1170,7,RenameDetector_6.java,1,0,0
1171,1,BundleWriter_138.java,0,0,0
1171,1,FetchProcess_139.java,0,0,0
1171,1,CommitCommand_26.java,0,0,0
1171,1,InfoRefsServlet_0.java,0,0,0
1171,1,TreeWalk_149.java,0,0,0
1171,1,ObjectDirectory_103.java,0,0,0
1171,1,BundleFetchConnection_135.java,1,0,0
1171,1,InfoRefsServlet_1.java,1,0,0
1171,1,FetchProcess_140.java,0,0,0
1171,1,CommitCommand_27.java,0,0,0
1171,1,UploadPack_144.java,0,0,0
1171,1,MergeCommand_28.java,1,0,0
1171,1,BundleFetchConnection_136.java,0,0,0
1171,1,BundleFetchConnection_134.java,1,0,0
1171,1,PushProcess_142.java,1,0,0
1180,1,TreeWalk_0.java,0,0,0
1182,1,NameConflictTreeWalkTest_0.java,0,1,0
1182,1,NameConflictTreeWalkTest_0.java,0,1,0
1182,1,NameConflictTreeWalkTest_0.java,0,1,0
1182,1,NameConflictTreeWalkTest_0.java,0,1,0
1188,1,PackWriter_5.java,0,0,0
1188,2,PackWriter_5.java,0,0,0
1204,1,RacyGitTests_0.java,0,1,0
1231,1,RepositoryTestCase_0.java,1,1,1
1231,2,RepositoryTestCase_0.java,1,1,1
1232,1,RenameDetectorTest_0.java,0,1,0
1232,1,RenameDetectorTest_0.java,0,1,0
1232,1,RenameDetectorTest_0.java,0,1,0
1232,1,RenameDetectorTest_0.java,0,1,0
1232,1,RenameDetectorTest_0.java,0,1,0
1232,1,RenameDetectorTest_0.java,0,1,0
1232,1,RenameDetectorTest_0.java,0,1,0
1232,1,RenameDetectorTest_0.java,0,1,0
1232,2,RenameDetectorTest_0.java,0,1,0
1232,2,RenameDetectorTest_0.java,0,1,0
1232,2,RenameDetectorTest_0.java,0,1,0
1232,2,RenameDetectorTest_0.java,0,1,0
1232,2,RenameDetectorTest_0.java,0,1,0
1232,2,RenameDetectorTest_0.java,0,1,0
1232,2,RenameDetectorTest_0.java,0,1,0
1232,2,RenameDetectorTest_0.java,0,1,0
1232,2,RenameDetectorTest_0.java,0,1,0
1232,2,RenameDetectorTest_0.java,0,1,0
1232,2,RenameDetectorTest_0.java,0,1,0
1232,2,RenameDetectorTest_0.java,0,1,0
1232,2,RenameDetectorTest_0.java,0,1,0
1237,1,RenameDetectorTest_0.java,0,1,0
1237,1,RenameDetectorTest_0.java,0,1,0
1237,1,RenameDetectorTest_0.java,0,1,0
1237,1,RenameDetectorTest_0.java,0,1,0
1237,1,RenameDetectorTest_0.java,0,1,0
1237,1,RenameDetectorTest_0.java,0,1,0
1237,1,RenameDetectorTest_0.java,0,1,0
1237,1,RenameDetectorTest_0.java,0,1,0
1237,1,RenameDetectorTest_0.java,0,1,0
1237,1,RenameDetectorTest_0.java,0,1,0
1237,1,RenameDetectorTest_0.java,0,1,0
1237,1,RenameDetectorTest_0.java,0,1,0
1237,1,RenameDetectorTest_0.java,0,1,0
1248,1,PackWriter_8.java,0,0,0
1320,2,PackWriter_3.java,0,0,0
1320,3,PackWriter_3.java,0,0,0
1320,7,PackWriter_6.java,0,0,0
1320,7,PackWriter_7.java,1,0,0
1320,8,PackWriter_6.java,0,0,0
1320,8,PackWriter_7.java,1,0,0
1320,9,PackWriter_6.java,0,0,0
1320,9,PackWriter_7.java,1,0,0
1320,10,PackWriter_6.java,0,0,0
1320,10,PackWriter_7.java,1,0,0
1320,11,PackWriter_6.java,0,0,0
1320,11,PackWriter_7.java,1,0,0
1320,12,PackWriter_6.java,0,0,0
1320,12,PackWriter_7.java,1,0,0
1324,1,PersonIdent_2.java,0,0,0
1324,2,Tag_3.java,0,0,0
1371,1,DiffEntry_0.java,0,0,0
1387,1,GitIndex_10.java,0,0,0
1387,1,ConcurrentRepackTest_4.java,0,1,1
1387,1,ConcurrentRepackTest_4.java,0,1,1
1387,1,Tree_12.java,0,0,1
1389,1,AbstractFetchCommand_0.java,0,0,0
1389,1,Branch_2.java,0,0,0
1486,1,DiffFormatter_0.java,0,0,0
1505,9,DiffPerformanceTest_2.java,0,1,1
1505,9,DiffPerformanceTest_0.java,0,1,1
1505,10,DiffPerformanceTest_2.java,0,1,1
1505,10,DiffPerformanceTest_0.java,0,1,1
1505,11,DiffPerformanceTest_2.java,0,1,1
1505,11,DiffPerformanceTest_0.java,0,1,1
1505,12,DiffPerformanceTest_2_rev_9.java,0,1,0
1505,12,DiffPerformanceTest_0_rev_9.java,0,1,0
1545,1,ReceivePack_1.java,0,0,0
1575,1,URIishTest_0.java,0,1,0
1575,1,URIishTest_0.java,0,1,0
1575,1,URIishTest_0.java,0,1,0
1575,1,URIishTest_0.java,0,1,0
1575,1,URIishTest_0.java,0,1,0
1575,1,URIishTest_0.java,0,1,0
1575,1,URIishTest_0.java,0,1,0
1575,1,URIishTest_0.java,0,1,0
1575,1,URIishTest_0.java,0,1,0
1575,1,URIishTest_0.java,0,1,0
1575,1,URIishTest_0.java,0,1,0
1575,1,URIishTest_0.java,0,1,0
1575,1,URIishTest_0.java,0,1,0
1575,1,URIishTest_0.java,0,1,0
1575,1,URIishTest_0.java,0,1,0
1575,1,URIishTest_0.java,0,1,0
1575,1,URIishTest_0.java,0,1,0
1575,1,URIishTest_0.java,0,1,0
1575,1,URIishTest_0.java,0,1,0
1575,2,URIishTest_0.java,0,1,0
1575,2,URIishTest_0.java,0,1,0
1575,2,URIishTest_0.java,0,1,0
1575,2,URIishTest_0.java,0,1,0
1575,2,URIishTest_0.java,0,1,0
1575,2,URIishTest_0.java,0,1,0
1575,2,URIishTest_0.java,0,1,0
1575,2,URIishTest_0.java,0,1,0
1575,2,URIishTest_0.java,0,1,0
1575,2,URIishTest_0.java,0,1,0
1575,2,URIishTest_0.java,0,1,0
1575,2,URIishTest_0.java,0,1,0
1575,2,URIishTest_0.java,0,1,0
1575,2,URIishTest_0.java,0,1,0
1575,2,URIishTest_0.java,0,1,0
1575,2,URIishTest_0.java,0,1,0
1575,2,URIishTest_0.java,0,1,0
1575,2,URIishTest_0.java,0,1,0
1575,2,URIishTest_0.java,0,1,0
1629,2,ResolveMerger_1.java,0,0,0
1629,2,ResolveMerger_2.java,0,0,0
1629,3,ResolveMerger_1.java,0,0,0
1629,3,ResolveMerger_2.java,0,0,0
1629,4,ResolveMerger_1.java,0,0,0
1629,4,ResolveMerger_2.java,0,0,0
1629,5,ResolveMerger_1.java,0,0,0
1629,5,ResolveMerger_2.java,0,0,0
1639,1,PatienceDiff_2.java,0,0,0
1639,2,PatienceDiff_2.java,0,0,0
1641,1,MyersDiffTest_0.java,0,1,1
1641,2,MyersDiffTest_0.java,0,1,1
1641,3,MyersDiffTest_0.java,0,1,1
1641,4,MyersDiffTest_0.java,0,1,1
1641,5,MyersDiffTest_0.java,0,1,1
1641,6,MyersDiffTest_0.java,0,1,1
1644,1,HistogramDiff_3.java,0,0,1
1644,1,HistogramDiff_3.java,0,0,1
1644,2,HistogramDiff_3.java,0,0,1
1644,2,HistogramDiff_3.java,0,0,1
1662,1,HistogramDiff_0.java,0,0,1
1662,1,HistogramDiff_0.java,0,0,1
1662,1,PatienceDiff_4.java,0,0,1
1662,1,PatienceDiff_4.java,0,0,1
1662,2,HistogramDiff_0.java,0,0,1
1662,2,HistogramDiff_0.java,0,0,1
1662,3,HistogramDiff_0.java,0,0,1
1662,3,HistogramDiff_0.java,0,0,1
1665,1,LocalDiskRepositoryTestCase_0.java,1,1,0
1665,2,LocalDiskRepositoryTestCase_0.java,1,1,0
1690,2,URIish_3.java,0,0,0
1690,3,URIish_3.java,0,0,0
1690,4,URIish_3.java,0,0,0
1690,5,URIish_3.java,0,0,0
1703,1,URIish_1.java,0,0,0
1703,1,URIish_2.java,0,0,0
1703,2,URIish_1.java,0,0,0
1703,2,URIish_2.java,0,0,0
1703,3,URIish_1.java,0,0,0
1703,3,URIish_2.java,0,0,0
1703,4,URIish_1.java,0,0,0
1703,4,URIish_2.java,0,0,0
1719,1,PatienceDiffIndex_0.java,0,0,0
1727,1,DeleteBranchCommand_1.java,0,0,1
1727,1,BranchCommandTest_0.java,0,1,0
1727,2,DeleteBranchCommand_1.java,0,0,1
1727,2,BranchCommandTest_0.java,0,1,0
1747,1,PullCommand_2.java,0,0,0
1747,1,PullCommand_1.java,0,0,0
1747,1,PullCommandTest_0.java,0,1,0
1747,2,PullCommand_2.java,0,0,0
1747,2,PullCommand_1_rev_1.java,0,0,0
1747,2,PullCommandTest_0.java,0,1,0
1747,3,PullCommand_2_rev_2.java,0,0,0
1747,3,PullCommandTest_0.java,0,1,0
1747,4,PullCommand_2_rev_2.java,0,0,0
1747,4,PullCommandTest_0.java,0,1,0
1779,1,IndexDiff_0.java,0,0,0
1831,2,AbstractDiffTestCase_0.java,0,1,0
1831,2,AbstractDiffTestCase_0.java,0,1,1
1831,3,AbstractDiffTestCase_0.java,0,1,0
1831,3,AbstractDiffTestCase_0.java,0,1,1
1845,1,MergeCommandTest_0.java,0,1,0
1845,1,MergeCommandTest_0.java,0,1,0
1845,1,MergeCommandTest_0.java,0,1,0
1845,1,MergeCommandTest_0.java,0,1,0
1845,1,MergeCommandTest_0.java,0,1,0
1846,2,MergeCommandTest_0.java,0,1,0
1846,2,MergeCommandTest_0.java,0,1,0
1846,2,MergeCommandTest_0.java,0,1,0
1846,2,MergeCommandTest_0.java,0,1,0
1846,2,MergeCommandTest_0.java,0,1,0
1846,2,MergeCommandTest_0.java,0,1,0
1854,1,LeafBucket_2.java,1,0,0
1854,2,LeafBucket_2.java,1,0,0
1854,3,LeafBucket_2.java,1,0,0
1854,4,LeafBucket_2.java,1,0,0
1865,1,CommitAndLogCommandTests_0.java,0,1,0
1874,1,URIish_2.java,0,0,0
1874,1,URIishTest_0.java,0,1,0
1874,1,URIishTest_0.java,0,1,0
1874,1,URIishTest_0.java,0,1,0
1874,1,URIishTest_0.java,0,1,0
1874,1,URIishTest_0.java,0,1,0
1874,1,URIishTest_0.java,0,1,0
1874,1,URIishTest_0.java,0,1,0
1874,1,URIishTest_0.java,0,1,0
1899,1,DirCacheCheckout_0.java,0,0,0
1901,1,Base64_3.java,0,0,0
1929,1,MergeCommandTest_0.java,0,1,0
1929,2,MergeCommandTest_0_rev_1.java,0,1,0
1938,1,RebaseCommandTest_2.java,0,1,0
1938,2,RebaseCommandTest_2.java,0,1,0
1939,1,MergeCommandTest_1.java,0,1,0
1939,1,MergeCommandTest_1.java,0,1,0
1939,1,MergeCommandTest_1.java,0,1,0
1939,1,MergeCommandTest_1.java,0,1,0
1939,1,MergeCommandTest_1.java,0,1,0
1939,1,MergeCommandTest_1.java,0,1,0
1939,1,MergeCommandTest_1.java,0,1,0
1939,1,MergeCommandTest_1.java,0,1,0
1939,1,MergeCommandTest_0.java,0,1,0
1939,1,MergeCommandTest_0.java,0,1,0
1939,1,MergeCommandTest_0.java,0,1,0
1939,1,MergeCommandTest_0.java,0,1,0
1939,1,MergeCommandTest_0.java,0,1,0
1939,1,MergeCommandTest_0.java,0,1,0
1939,1,MergeCommandTest_0.java,0,1,0
1939,1,MergeCommandTest_0.java,0,1,0
1939,2,MergeCommandTest_1.java,0,1,0
1939,2,MergeCommandTest_1.java,0,1,0
1939,2,MergeCommandTest_1.java,0,1,0
1939,2,MergeCommandTest_1.java,0,1,0
1939,2,MergeCommandTest_1.java,0,1,0
1939,2,MergeCommandTest_1.java,0,1,0
1939,2,MergeCommandTest_1.java,0,1,0
1939,2,MergeCommandTest_1.java,0,1,0
1939,2,MergeCommandTest_0.java,0,1,0
1939,2,MergeCommandTest_0.java,0,1,0
1939,2,MergeCommandTest_0.java,0,1,0
1939,2,MergeCommandTest_0.java,0,1,0
1939,2,MergeCommandTest_0.java,0,1,0
1939,2,MergeCommandTest_0.java,0,1,0
1939,2,MergeCommandTest_0.java,0,1,0
1939,2,MergeCommandTest_0.java,0,1,0
1939,3,MergeCommandTest_1.java,0,1,0
1939,3,MergeCommandTest_1.java,0,1,0
1939,3,MergeCommandTest_1.java,0,1,0
1939,3,MergeCommandTest_1.java,0,1,0
1939,3,MergeCommandTest_1.java,0,1,0
1939,3,MergeCommandTest_1.java,0,1,0
1939,3,MergeCommandTest_1.java,0,1,0
1939,3,MergeCommandTest_1.java,0,1,0
1939,3,MergeCommandTest_0.java,0,1,0
1939,3,MergeCommandTest_0.java,0,1,0
1939,3,MergeCommandTest_0.java,0,1,0
1939,3,MergeCommandTest_0.java,0,1,0
1939,3,MergeCommandTest_0.java,0,1,0
1939,3,MergeCommandTest_0.java,0,1,0
1939,3,MergeCommandTest_0.java,0,1,0
1939,3,MergeCommandTest_0.java,0,1,0
1948,2,StringUtils_2.java,0,0,0
1948,3,StringUtils_2.java,0,0,0
1968,2,IndexDiffTest_1.java,0,1,1
1968,3,IndexDiffTest_1.java,0,1,1
1968,4,IndexDiffTest_1.java,0,1,1
2043,1,BranchCommandTest_0.java,0,1,0
2049,1,LockFile_0.java,0,0,0
2095,1,RebaseCommandTest_0.java,0,1,0
2095,1,RebaseCommandTest_0.java,0,1,0
2095,1,RebaseCommandTest_0.java,0,1,0
2095,1,RebaseCommandTest_0.java,0,1,0
2095,1,RebaseCommandTest_0.java,0,1,0
2095,1,RebaseCommandTest_0.java,0,1,0
2095,1,RebaseCommandTest_0.java,0,1,0
2095,1,RebaseCommandTest_0.java,0,1,0
2095,1,RebaseCommand_2.java,0,0,0
2105,1,FileUtilTest_0.java,0,1,0
2105,1,FileUtilTest_0.java,0,1,0
2105,1,FileUtilTest_0.java,0,1,0
2105,2,FileUtilTest_0.java,0,1,0
2105,2,FileUtilTest_0.java,0,1,0
2105,2,FileUtilTest_0.java,0,1,0
2105,3,FileUtilTest_0.java,0,1,0
2105,3,FileUtilTest_0.java,0,1,0
2105,3,FileUtilTest_0.java,0,1,0
2105,4,FileUtilTest_0.java,0,1,0
2105,4,FileUtilTest_0.java,0,1,0
2105,4,FileUtilTest_0.java,0,1,0
2105,5,FileUtilTest_0.java,0,1,0
2105,5,FileUtilTest_0.java,0,1,0
2105,5,FileUtilTest_0.java,0,1,0
2109,1,WorkingTreeIterator_1.java,0,0,0
2109,2,WorkingTreeIterator_1_rev_1.java,0,0,0
2120,4,FanoutBucket_5.java,1,0,0
2120,5,FanoutBucket_5.java,1,0,0
2120,6,FanoutBucket_5.java,1,0,0
2120,7,FanoutBucket_5.java,1,0,0
2120,8,FanoutBucket_5.java,1,0,0
2120,9,FanoutBucket_5,1,0,0
2120,10,FanoutBucket_5.java,1,0,0
2139,1,CheckoutCommandTest_0.java,0,1,0
2139,2,CheckoutCommandTest_0.java,0,1,0
2172,2,IndexPack_2.java,0,0,0
2172,2,IndexPack_3.java,0,0,0
2172,2,IndexPack_1.java,0,0,0
2177,1,FileRepository_2.java,0,0,0
2177,2,FileRepository_3.java,0,0,0
2177,2,FileRepository_2_rev_1.java,0,0,0
2177,3,FileRepository_3.java,0,0,0
2177,3,FileRepository_2_rev_1.java,0,0,0
2177,4,FileRepository_3.java,0,0,0
2177,4,FileRepository_2_rev_1.java,0,0,0
2201,1,CherryPickTest_1.java,0,1,0
2205,1,PackFile_0.java,1,0,0
2205,2,PackFile_0.java,1,0,0
2205,2,PackFile_5.java,0,0,0
2205,3,PackFile_5_rev_2.java,0,0,0
2252,1,PackParser_12.java,0,0,1
2252,1,PackParser_10.java,0,0,1
2252,1,PackParser_11.java,0,0,1
2293,1,PackParser_0.java,0,0,0
2293,2,PackParser_0.java,0,0,0
2294,1,PackParser_1.java,1,0,0
2294,2,PackParser_1.java,1,0,0
2304,2,LeafBucketTest_5.java,0,1,0
2304,2,LeafBucketTest_5.java,0,1,0
2304,2,LeafBucketTest_5.java,0,1,0
2304,2,LeafBucketTest_5.java,0,1,0
2304,2,LeafBucketTest_5.java,0,1,0
2304,2,LeafBucketTest_5.java,0,1,0
2304,2,LeafBucketTest_5.java,0,1,0
2304,2,LeafBucketTest_1.java,0,1,0
2304,2,LeafBucketTest_1.java,0,1,0
2304,2,LeafBucketTest_1.java,0,1,0
2304,2,LeafBucketTest_1.java,0,1,0
2304,2,LeafBucketTest_1.java,0,1,0
2304,2,LeafBucketTest_1.java,0,1,0
2304,2,LeafBucketTest_1.java,0,1,0
2304,2,LeafBucketTest_3.java,0,1,0
2304,2,LeafBucketTest_3.java,0,1,0
2304,2,LeafBucketTest_3.java,0,1,0
2304,2,LeafBucketTest_3.java,0,1,0
2304,2,LeafBucketTest_3.java,0,1,0
2304,2,LeafBucketTest_3.java,0,1,0
2304,2,LeafBucketTest_3.java,0,1,0
2304,2,LeafBucketTest_4.java,0,1,0
2304,2,LeafBucketTest_4.java,0,1,0
2304,2,LeafBucketTest_4.java,0,1,0
2304,2,LeafBucketTest_4.java,0,1,0
2304,2,LeafBucketTest_4.java,0,1,0
2304,2,LeafBucketTest_4.java,0,1,0
2304,2,LeafBucketTest_4.java,0,1,0
2304,2,LeafBucketTest_6.java,0,1,0
2304,2,LeafBucketTest_6.java,0,1,0
2304,2,LeafBucketTest_6.java,0,1,0
2304,2,LeafBucketTest_6.java,0,1,0
2304,2,LeafBucketTest_6.java,0,1,0
2304,2,LeafBucketTest_6.java,0,1,0
2304,2,LeafBucketTest_6.java,0,1,0
2304,2,LeafBucketTest_0.java,0,1,0
2304,2,LeafBucketTest_0.java,0,1,0
2304,2,LeafBucketTest_0.java,0,1,0
2304,2,LeafBucketTest_0.java,0,1,0
2304,2,LeafBucketTest_0.java,0,1,0
2304,2,LeafBucketTest_0.java,0,1,0
2304,2,LeafBucketTest_0.java,0,1,0
2304,2,LeafBucketTest_2.java,0,1,0
2304,2,LeafBucketTest_2.java,0,1,0
2304,2,LeafBucketTest_2.java,0,1,0
2304,2,LeafBucketTest_2.java,0,1,0
2304,2,LeafBucketTest_2.java,0,1,0
2304,2,LeafBucketTest_2.java,0,1,0
2304,2,LeafBucketTest_2.java,0,1,0
2304,3,LeafBucketTest_5.java,0,1,0
2304,3,LeafBucketTest_5.java,0,1,0
2304,3,LeafBucketTest_5.java,0,1,0
2304,3,LeafBucketTest_5.java,0,1,0
2304,3,LeafBucketTest_5.java,0,1,0
2304,3,LeafBucketTest_5.java,0,1,0
2304,3,LeafBucketTest_5.java,0,1,0
